	measure	Group1	Group2	pvalue	corrected
1870	f__Lactobacillaceae	12_wt	5_cre	0.2635	1
1871	f__Lactobacillaceae	12_wt	5_wt	0.4497	1
1872	f__Lactobacillaceae	12_wt	7_cre	0.2635	1
1873	f__Lactobacillaceae	12_wt	7_wt	1	1
1874	f__Lactobacillaceae	12_wt	9_cre	0.2635	1
1875	f__Lactobacillaceae	12_wt	9_wt	0.6999	1
1876	f__Lactobacillaceae	5_cre	5_wt	1	1
1877	f__Lactobacillaceae	5_cre	7_cre	1	1
1878	f__Lactobacillaceae	5_cre	7_wt	0.4621	1
1879	f__Lactobacillaceae	5_cre	9_cre	1	1
1880	f__Lactobacillaceae	5_cre	9_wt	0.7152	1
1881	f__Lactobacillaceae	5_wt	7_cre	1	1
1882	f__Lactobacillaceae	5_wt	7_wt	0.7104	1
1883	f__Lactobacillaceae	5_wt	9_cre	1	1
1884	f__Lactobacillaceae	5_wt	9_wt	1	1
1885	f__Lactobacillaceae	7_cre	7_wt	0.4621	1
1886	f__Lactobacillaceae	7_cre	9_cre	1	1
1887	f__Lactobacillaceae	7_cre	9_wt	0.7152	1
1888	f__Lactobacillaceae	7_wt	9_cre	0.4621	1
1889	f__Lactobacillaceae	7_wt	9_wt	1	1
1890	f__Lactobacillaceae	9_cre	9_wt	0.7152	1
1891	f__Porphyromonadaceae	10_cre	10_wt	0.1281	1
1892	f__Porphyromonadaceae	10_cre	12_cre	0.4621	1
1893	f__Porphyromonadaceae	10_cre	12_wt	0.7152	1
1894	f__Porphyromonadaceae	10_cre	5_cre	1	1
1895	f__Porphyromonadaceae	10_cre	5_wt	1	1
1896	f__Porphyromonadaceae	10_cre	7_cre	1	1
1897	f__Porphyromonadaceae	10_cre	7_wt	0.4621	1
1898	f__Porphyromonadaceae	10_cre	9_cre	1	1
1899	f__Porphyromonadaceae	10_cre	9_wt	1	1
1900	f__Porphyromonadaceae	10_wt	12_cre	0.6817	1
1901	f__Porphyromonadaceae	10_wt	12_wt	0.427	1
1902	f__Porphyromonadaceae	10_wt	5_cre	0.1281	1
1903	f__Porphyromonadaceae	10_wt	5_wt	0.2451	1
1904	f__Porphyromonadaceae	10_wt	7_cre	0.1281	1
1905	f__Porphyromonadaceae	10_wt	7_wt	0.6817	1
1906	f__Porphyromonadaceae	10_wt	9_cre	0.1281	1
1907	f__Porphyromonadaceae	10_wt	9_wt	0.2451	1
1908	f__Porphyromonadaceae	12_cre	12_wt	1	1
1909	f__Porphyromonadaceae	12_cre	5_cre	0.4621	1
1910	f__Porphyromonadaceae	12_cre	5_wt	0.7104	1
1911	f__Porphyromonadaceae	12_cre	7_cre	0.4621	1
1912	f__Porphyromonadaceae	12_cre	7_wt	1	1
1913	f__Porphyromonadaceae	12_cre	9_cre	0.4621	1
1914	f__Porphyromonadaceae	12_cre	9_wt	0.7104	1
1915	f__Porphyromonadaceae	12_wt	5_cre	0.7152	1
1916	f__Porphyromonadaceae	12_wt	5_wt	1	1
1917	f__Porphyromonadaceae	12_wt	7_cre	0.7152	1
1918	f__Porphyromonadaceae	12_wt	7_wt	1	1
1919	f__Porphyromonadaceae	12_wt	9_cre	0.7152	1
1920	f__Porphyromonadaceae	12_wt	9_wt	1	1
1921	f__Porphyromonadaceae	5_cre	5_wt	1	1
1922	f__Porphyromonadaceae	5_cre	7_cre	1	1
1923	f__Porphyromonadaceae	5_cre	7_wt	0.4621	1
1924	f__Porphyromonadaceae	5_cre	9_cre	1	1
1925	f__Porphyromonadaceae	5_cre	9_wt	1	1
1926	f__Porphyromonadaceae	5_wt	7_cre	1	1
1927	f__Porphyromonadaceae	5_wt	7_wt	0.7104	1
1928	f__Porphyromonadaceae	5_wt	9_cre	1	1
1929	f__Porphyromonadaceae	5_wt	9_wt	1	1
1930	f__Porphyromonadaceae	7_cre	7_wt	0.4621	1
1931	f__Porphyromonadaceae	7_cre	9_cre	1	1
1932	f__Porphyromonadaceae	7_cre	9_wt	1	1
1933	f__Porphyromonadaceae	7_wt	9_cre	0.4621	1
1934	f__Porphyromonadaceae	7_wt	9_wt	0.7104	1
1935	f__Porphyromonadaceae	9_cre	9_wt	1	1
1936	f__Prevotellaceae	10_cre	10_wt	0.3295	1
1937	f__Prevotellaceae	10_cre	12_cre	1	1
1938	f__Prevotellaceae	10_cre	12_wt	0.6999	1
1939	f__Prevotellaceae	10_cre	5_cre	0.4497	1
1940	f__Prevotellaceae	10_cre	5_wt	0.6999	1
1941	f__Prevotellaceae	10_cre	7_cre	0.4497	1
1942	f__Prevotellaceae	10_cre	7_wt	1	1
1943	f__Prevotellaceae	10_cre	9_cre	0.6999	1
1944	f__Prevotellaceae	10_cre	9_wt	1	1
1945	f__Prevotellaceae	10_wt	12_cre	0.5977	1
1946	f__Prevotellaceae	10_wt	12_wt	0.0801	0.7209
1947	f__Prevotellaceae	10_wt	5_cre	0.0352	0.7209
1948	f__Prevotellaceae	10_wt	5_wt	0.0801	0.7209
1949	f__Prevotellaceae	10_wt	7_cre	0.0352	0.7209
1950	f__Prevotellaceae	10_wt	7_wt	0.3295	1
1951	f__Prevotellaceae	10_wt	9_cre	0.0801	0.7209
1952	f__Prevotellaceae	10_wt	9_wt	0.1686	1
1953	f__Prevotellaceae	12_cre	12_wt	0.427	1
1954	f__Prevotellaceae	12_cre	5_cre	0.2451	1
1955	f__Prevotellaceae	12_cre	5_wt	0.427	1
1956	f__Prevotellaceae	12_cre	7_cre	0.2451	1
1957	f__Prevotellaceae	12_cre	7_wt	1	1
1958	f__Prevotellaceae	12_cre	9_cre	0.427	1
1959	f__Prevotellaceae	12_cre	9_wt	0.6817	1
1960	f__Prevotellaceae	12_wt	5_cre	1	1
1961	f__Prevotellaceae	12_wt	5_wt	1	1
1962	f__Prevotellaceae	12_wt	7_cre	1	1
1963	f__Prevotellaceae	12_wt	7_wt	0.6999	1
1964	f__Prevotellaceae	12_wt	9_cre	1	1
1965	f__Prevotellaceae	12_wt	9_wt	1	1
1966	f__Prevotellaceae	5_cre	5_wt	1	1
1967	f__Prevotellaceae	5_cre	7_cre	1	1
1968	f__Prevotellaceae	5_cre	7_wt	0.4497	1
1969	f__Prevotellaceae	5_cre	9_cre	1	1
1970	f__Prevotellaceae	5_cre	9_wt	0.7104	1
1971	f__Prevotellaceae	5_wt	7_cre	1	1
1972	f__Prevotellaceae	5_wt	7_wt	0.6999	1
1973	f__Prevotellaceae	5_wt	9_cre	1	1
1974	f__Prevotellaceae	5_wt	9_wt	1	1
1975	f__Prevotellaceae	7_cre	7_wt	0.4497	1
1976	f__Prevotellaceae	7_cre	9_cre	1	1
1977	f__Prevotellaceae	7_cre	9_wt	0.7104	1
1978	f__Prevotellaceae	7_wt	9_cre	0.6999	1
1979	f__Prevotellaceae	7_wt	9_wt	1	1
1980	f__Prevotellaceae	9_cre	9_wt	1	1
1981	f__Rikenellaceae	10_cre	10_wt	0.1281	1
1982	f__Rikenellaceae	10_cre	12_cre	0.4621	1
1983	f__Rikenellaceae	10_cre	12_wt	0.7152	1
1984	f__Rikenellaceae	10_cre	5_cre	1	1
1985	f__Rikenellaceae	10_cre	5_wt	1	1
1986	f__Rikenellaceae	10_cre	7_cre	1	1
1987	f__Rikenellaceae	10_cre	7_wt	0.4621	1
1988	f__Rikenellaceae	10_cre	9_cre	1	1
1989	f__Rikenellaceae	10_cre	9_wt	1	1
1990	f__Rikenellaceae	10_wt	12_cre	0.6817	1
1991	f__Rikenellaceae	10_wt	12_wt	0.427	1
1992	f__Rikenellaceae	10_wt	5_cre	0.1281	1
1993	f__Rikenellaceae	10_wt	5_wt	0.2451	1
1994	f__Rikenellaceae	10_wt	7_cre	0.1281	1
1995	f__Rikenellaceae	10_wt	7_wt	0.6817	1
1996	f__Rikenellaceae	10_wt	9_cre	0.1281	1
1997	f__Rikenellaceae	10_wt	9_wt	0.2451	1
1998	f__Rikenellaceae	12_cre	12_wt	1	1
1999	f__Rikenellaceae	12_cre	5_cre	0.4621	1
2000	f__Rikenellaceae	12_cre	5_wt	0.7104	1
2001	f__Rikenellaceae	12_cre	7_cre	0.4621	1
2002	f__Rikenellaceae	12_cre	7_wt	1	1
2003	f__Rikenellaceae	12_cre	9_cre	0.4621	1
2004	f__Rikenellaceae	12_cre	9_wt	0.7104	1
2005	f__Rikenellaceae	12_wt	5_cre	0.7152	1
2006	f__Rikenellaceae	12_wt	5_wt	1	1
2007	f__Rikenellaceae	12_wt	7_cre	0.7152	1
2008	f__Rikenellaceae	12_wt	7_wt	1	1
2009	f__Rikenellaceae	12_wt	9_cre	0.7152	1
2010	f__Rikenellaceae	12_wt	9_wt	1	1
2011	f__Rikenellaceae	5_cre	5_wt	1	1
2012	f__Rikenellaceae	5_cre	7_cre	1	1
2013	f__Rikenellaceae	5_cre	7_wt	0.4621	1
2014	f__Rikenellaceae	5_cre	9_cre	1	1
2015	f__Rikenellaceae	5_cre	9_wt	1	1
2016	f__Rikenellaceae	5_wt	7_cre	1	1
2017	f__Rikenellaceae	5_wt	7_wt	0.7104	1
2018	f__Rikenellaceae	5_wt	9_cre	1	1
2019	f__Rikenellaceae	5_wt	9_wt	1	1
2020	f__Rikenellaceae	7_cre	7_wt	0.4621	1
2021	f__Rikenellaceae	7_cre	9_cre	1	1
2022	f__Rikenellaceae	7_cre	9_wt	1	1
2023	f__Rikenellaceae	7_wt	9_cre	0.4621	1
2024	f__Rikenellaceae	7_wt	9_wt	0.7104	1
2025	f__Rikenellaceae	9_cre	9_wt	1	1
2026	f__Ruminococcaceae	10_cre	10_wt	0.1281	1
2027	f__Ruminococcaceae	10_cre	12_cre	0.4621	1
2028	f__Ruminococcaceae	10_cre	12_wt	0.7152	1
2029	f__Ruminococcaceae	10_cre	5_cre	1	1
2030	f__Ruminococcaceae	10_cre	5_wt	1	1
2031	f__Ruminococcaceae	10_cre	7_cre	1	1
2032	f__Ruminococcaceae	10_cre	7_wt	0.4621	1
2033	f__Ruminococcaceae	10_cre	9_cre	1	1
2034	f__Ruminococcaceae	10_cre	9_wt	1	1
2035	f__Ruminococcaceae	10_wt	12_cre	0.6817	1
2036	f__Ruminococcaceae	10_wt	12_wt	0.427	1
2037	f__Ruminococcaceae	10_wt	5_cre	0.1281	1
2038	f__Ruminococcaceae	10_wt	5_wt	0.2451	1
2039	f__Ruminococcaceae	10_wt	7_cre	0.1281	1
2040	f__Ruminococcaceae	10_wt	7_wt	0.6817	1
2041	f__Ruminococcaceae	10_wt	9_cre	0.1281	1
2042	f__Ruminococcaceae	10_wt	9_wt	0.2451	1
2043	f__Ruminococcaceae	12_cre	12_wt	1	1
2044	f__Ruminococcaceae	12_cre	5_cre	0.4621	1
2045	f__Ruminococcaceae	12_cre	5_wt	0.7104	1
2046	f__Ruminococcaceae	12_cre	7_cre	0.4621	1
2047	f__Ruminococcaceae	12_cre	7_wt	1	1
2048	f__Ruminococcaceae	12_cre	9_cre	0.4621	1
2049	f__Ruminococcaceae	12_cre	9_wt	0.7104	1
2050	f__Ruminococcaceae	12_wt	5_cre	0.7152	1
2051	f__Ruminococcaceae	12_wt	5_wt	1	1
2052	f__Ruminococcaceae	12_wt	7_cre	0.7152	1
2053	f__Ruminococcaceae	12_wt	7_wt	1	1
2054	f__Ruminococcaceae	12_wt	9_cre	0.7152	1
2055	f__Ruminococcaceae	12_wt	9_wt	1	1
2056	f__Ruminococcaceae	5_cre	5_wt	1	1
2057	f__Ruminococcaceae	5_cre	7_cre	1	1
2058	f__Ruminococcaceae	5_cre	7_wt	0.4621	1
2059	f__Ruminococcaceae	5_cre	9_cre	1	1
2060	f__Ruminococcaceae	5_cre	9_wt	1	1
2061	f__Ruminococcaceae	5_wt	7_cre	1	1
2062	f__Ruminococcaceae	5_wt	7_wt	0.7104	1
2063	f__Ruminococcaceae	5_wt	9_cre	1	1
2064	f__Ruminococcaceae	5_wt	9_wt	1	1
2065	f__Ruminococcaceae	7_cre	7_wt	0.4621	1
2066	f__Ruminococcaceae	7_cre	9_cre	1	1
2067	f__Ruminococcaceae	7_cre	9_wt	1	1
2068	f__Ruminococcaceae	7_wt	9_cre	0.4621	1
2069	f__Ruminococcaceae	7_wt	9_wt	0.7104	1
2070	f__Ruminococcaceae	9_cre	9_wt	1	1
2071	f__Sutterellaceae	10_cre	10_wt	0.2451	1
2072	f__Sutterellaceae	10_cre	12_cre	0.4497	1
2073	f__Sutterellaceae	10_cre	12_wt	1	1
2074	f__Sutterellaceae	10_cre	5_cre	1	1
2075	f__Sutterellaceae	10_cre	5_wt	1	1
2076	f__Sutterellaceae	10_cre	7_cre	1	1
2077	f__Sutterellaceae	10_cre	7_wt	0.7104	1
2078	f__Sutterellaceae	10_cre	9_cre	1	1
2079	f__Sutterellaceae	10_cre	9_wt	1	1
2080	f__Sutterellaceae	10_wt	12_cre	1	1
2081	f__Sutterellaceae	10_wt	12_wt	0.427	1
2082	f__Sutterellaceae	10_wt	5_cre	0.427	1
2083	f__Sutterellaceae	10_wt	5_wt	0.2451	1
2084	f__Sutterellaceae	10_wt	7_cre	0.1281	1
2085	f__Sutterellaceae	10_wt	7_wt	0.6817	1
2086	f__Sutterellaceae	10_wt	9_cre	0.1281	1
2087	f__Sutterellaceae	10_wt	9_wt	0.2451	1
2088	f__Sutterellaceae	12_cre	12_wt	0.6999	1
2089	f__Sutterellaceae	12_cre	5_cre	0.6999	1
2090	f__Sutterellaceae	12_cre	5_wt	0.4497	1
2091	f__Sutterellaceae	12_cre	7_cre	0.2635	1
2092	f__Sutterellaceae	12_cre	7_wt	1	1
2093	f__Sutterellaceae	12_cre	9_cre	0.2635	1
2094	f__Sutterellaceae	12_cre	9_wt	0.4497	1
2095	f__Sutterellaceae	12_wt	5_cre	1	1
2096	f__Sutterellaceae	12_wt	5_wt	1	1
2097	f__Sutterellaceae	12_wt	7_cre	0.7152	1
2098	f__Sutterellaceae	12_wt	7_wt	1	1
2099	f__Sutterellaceae	12_wt	9_cre	0.7152	1
2100	f__Sutterellaceae	12_wt	9_wt	1	1
2101	f__Sutterellaceae	5_cre	5_wt	1	1
2102	f__Sutterellaceae	5_cre	7_cre	0.7152	1
2103	f__Sutterellaceae	5_cre	7_wt	1	1
2104	f__Sutterellaceae	5_cre	9_cre	0.7152	1
2105	f__Sutterellaceae	5_cre	9_wt	1	1
2106	f__Sutterellaceae	5_wt	7_cre	1	1
2107	f__Sutterellaceae	5_wt	7_wt	0.7104	1
2108	f__Sutterellaceae	5_wt	9_cre	1	1
2109	f__Sutterellaceae	5_wt	9_wt	1	1
2110	f__Sutterellaceae	7_cre	7_wt	0.4621	1
2111	f__Sutterellaceae	7_cre	9_cre	1	1
2112	f__Sutterellaceae	7_cre	9_wt	1	1
2113	f__Sutterellaceae	7_wt	9_cre	0.4621	1
2114	f__Sutterellaceae	7_wt	9_wt	0.7104	1
2115	f__Sutterellaceae	9_cre	9_wt	1	1
2116	f__unknown_ Alphaproteobacteria	10_cre	10_wt	0.3295	1
2117	f__unknown_ Alphaproteobacteria	10_cre	12_cre	0.6513	1
2118	f__unknown_ Alphaproteobacteria	10_cre	12_wt	0.0996	1
2119	f__unknown_ Alphaproteobacteria	10_cre	5_cre	0.3295	1
2120	f__unknown_ Alphaproteobacteria	10_cre	5_wt	0.3295	1
2121	f__unknown_ Alphaproteobacteria	10_cre	7_cre	1	1
2122	f__unknown_ Alphaproteobacteria	10_cre	7_wt	0.3295	1
2123	f__unknown_ Alphaproteobacteria	10_cre	9_cre	1	1
2124	f__unknown_ Alphaproteobacteria	10_cre	9_wt	1	1
2125	f__unknown_ Alphaproteobacteria	10_wt	12_cre	1	1
2126	f__unknown_ Alphaproteobacteria	10_wt	12_wt	1	1
2127	f__unknown_ Alphaproteobacteria	10_wt	5_cre	1	1
2128	f__unknown_ Alphaproteobacteria	10_wt	5_wt	1	1
2129	f__unknown_ Alphaproteobacteria	10_wt	7_cre	0.5977	1
2130	f__unknown_ Alphaproteobacteria	10_wt	7_wt	1	1
2131	f__unknown_ Alphaproteobacteria	10_wt	9_cre	0.3295	1
2132	f__unknown_ Alphaproteobacteria	10_wt	9_wt	0.5977	1
2133	f__unknown_ Alphaproteobacteria	12_cre	12_wt	0.4828	1
2134	f__unknown_ Alphaproteobacteria	12_cre	5_cre	1	1
2135	f__unknown_ Alphaproteobacteria	12_cre	5_wt	1	1
2136	f__unknown_ Alphaproteobacteria	12_cre	7_cre	1	1
2137	f__unknown_ Alphaproteobacteria	12_cre	7_wt	1	1
2138	f__unknown_ Alphaproteobacteria	12_cre	9_cre	0.6513	1
2139	f__unknown_ Alphaproteobacteria	12_cre	9_wt	1	1
2140	f__unknown_ Alphaproteobacteria	12_wt	5_cre	1	1
2141	f__unknown_ Alphaproteobacteria	12_wt	5_wt	1	1
2142	f__unknown_ Alphaproteobacteria	12_wt	7_cre	0.2241	1
2143	f__unknown_ Alphaproteobacteria	12_wt	7_wt	1	1
2144	f__unknown_ Alphaproteobacteria	12_wt	9_cre	0.0996	1
2145	f__unknown_ Alphaproteobacteria	12_wt	9_wt	0.2241	1
2146	f__unknown_ Alphaproteobacteria	5_cre	5_wt	1	1
2147	f__unknown_ Alphaproteobacteria	5_cre	7_cre	0.5977	1
2148	f__unknown_ Alphaproteobacteria	5_cre	7_wt	1	1
2149	f__unknown_ Alphaproteobacteria	5_cre	9_cre	0.3295	1
2150	f__unknown_ Alphaproteobacteria	5_cre	9_wt	0.5977	1
2151	f__unknown_ Alphaproteobacteria	5_wt	7_cre	0.5977	1
2152	f__unknown_ Alphaproteobacteria	5_wt	7_wt	1	1
2153	f__unknown_ Alphaproteobacteria	5_wt	9_cre	0.3295	1
2154	f__unknown_ Alphaproteobacteria	5_wt	9_wt	0.5977	1
2155	f__unknown_ Alphaproteobacteria	7_cre	7_wt	0.5977	1
2156	f__unknown_ Alphaproteobacteria	7_cre	9_cre	1	1
2157	f__unknown_ Alphaproteobacteria	7_cre	9_wt	1	1
2158	f__unknown_ Alphaproteobacteria	7_wt	9_cre	0.3295	1
2159	f__unknown_ Alphaproteobacteria	7_wt	9_wt	0.5977	1
2160	f__unknown_ Alphaproteobacteria	9_cre	9_wt	1	1
2161	f__unknown_ Bacteria	10_cre	10_wt	0.6817	1
2162	f__unknown_ Bacteria	10_cre	12_cre	1	1
2163	f__unknown_ Bacteria	10_cre	12_wt	0.3898	1
2164	f__unknown_ Bacteria	10_cre	5_cre	0.3898	1
2165	f__unknown_ Bacteria	10_cre	5_wt	0.6817	1
2166	f__unknown_ Bacteria	10_cre	7_cre	0.3898	1
2167	f__unknown_ Bacteria	10_cre	7_wt	0.1686	1
2168	f__unknown_ Bacteria	10_cre	9_cre	1	1
2169	f__unknown_ Bacteria	10_cre	9_wt	0.6817	1
2170	f__unknown_ Bacteria	10_wt	12_cre	1	1
2171	f__unknown_ Bacteria	10_wt	12_wt	1	1
2172	f__unknown_ Bacteria	10_wt	5_cre	1	1
2173	f__unknown_ Bacteria	10_wt	5_wt	1	1
2174	f__unknown_ Bacteria	10_wt	7_cre	1	1
2175	f__unknown_ Bacteria	10_wt	7_wt	0.5977	1
2176	f__unknown_ Bacteria	10_wt	9_cre	0.427	1
2177	f__unknown_ Bacteria	10_wt	9_wt	1	1
2178	f__unknown_ Bacteria	12_cre	12_wt	0.6513	1
2179	f__unknown_ Bacteria	12_cre	5_cre	0.6513	1
2180	f__unknown_ Bacteria	12_cre	5_wt	1	1
2181	f__unknown_ Bacteria	12_cre	7_cre	0.6513	1
2182	f__unknown_ Bacteria	12_cre	7_wt	0.3295	1
2183	f__unknown_ Bacteria	12_cre	9_cre	0.6999	1
2184	f__unknown_ Bacteria	12_cre	9_wt	1	1
2185	f__unknown_ Bacteria	12_wt	5_cre	1	1
2186	f__unknown_ Bacteria	12_wt	5_wt	1	1
2187	f__unknown_ Bacteria	12_wt	7_cre	1	1
2188	f__unknown_ Bacteria	12_wt	7_wt	1	1
2189	f__unknown_ Bacteria	12_wt	9_cre	0.2148	1
2190	f__unknown_ Bacteria	12_wt	9_wt	1	1
2191	f__unknown_ Bacteria	5_cre	5_wt	1	1
2192	f__unknown_ Bacteria	5_cre	7_cre	1	1
2193	f__unknown_ Bacteria	5_cre	7_wt	1	1
2194	f__unknown_ Bacteria	5_cre	9_cre	0.2148	1
2195	f__unknown_ Bacteria	5_cre	9_wt	1	1
2196	f__unknown_ Bacteria	5_wt	7_cre	1	1
2197	f__unknown_ Bacteria	5_wt	7_wt	0.5977	1
2198	f__unknown_ Bacteria	5_wt	9_cre	0.427	1
2199	f__unknown_ Bacteria	5_wt	9_wt	1	1
2200	f__unknown_ Bacteria	7_cre	7_wt	1	1
2201	f__unknown_ Bacteria	7_cre	9_cre	0.2148	1
2202	f__unknown_ Bacteria	7_cre	9_wt	1	1
2203	f__unknown_ Bacteria	7_wt	9_cre	0.0801	1
2204	f__unknown_ Bacteria	7_wt	9_wt	0.5977	1
2205	f__unknown_ Bacteria	9_cre	9_wt	0.427	1
2206	f__unknown_ Bacteroidales	10_cre	10_wt	0.1281	1
2207	f__unknown_ Bacteroidales	10_cre	12_cre	0.4621	1
2208	f__unknown_ Bacteroidales	10_cre	12_wt	0.7152	1
2209	f__unknown_ Bacteroidales	10_cre	5_cre	1	1
2210	f__unknown_ Bacteroidales	10_cre	5_wt	1	1
2211	f__unknown_ Bacteroidales	10_cre	7_cre	1	1
2212	f__unknown_ Bacteroidales	10_cre	7_wt	0.4621	1
2213	f__unknown_ Bacteroidales	10_cre	9_cre	1	1
2214	f__unknown_ Bacteroidales	10_cre	9_wt	1	1
2215	f__unknown_ Bacteroidales	10_wt	12_cre	0.6817	1
2216	f__unknown_ Bacteroidales	10_wt	12_wt	0.427	1
2217	f__unknown_ Bacteroidales	10_wt	5_cre	0.1281	1
2218	f__unknown_ Bacteroidales	10_wt	5_wt	0.2451	1
2219	f__unknown_ Bacteroidales	10_wt	7_cre	0.1281	1
2220	f__unknown_ Bacteroidales	10_wt	7_wt	0.6817	1
2221	f__unknown_ Bacteroidales	10_wt	9_cre	0.1281	1
2222	f__unknown_ Bacteroidales	10_wt	9_wt	0.2451	1
2223	f__unknown_ Bacteroidales	12_cre	12_wt	1	1
2224	f__unknown_ Bacteroidales	12_cre	5_cre	0.4621	1
2225	f__unknown_ Bacteroidales	12_cre	5_wt	0.7104	1
2226	f__unknown_ Bacteroidales	12_cre	7_cre	0.4621	1
2227	f__unknown_ Bacteroidales	12_cre	7_wt	1	1
2228	f__unknown_ Bacteroidales	12_cre	9_cre	0.4621	1
2229	f__unknown_ Bacteroidales	12_cre	9_wt	0.7104	1
2230	f__unknown_ Bacteroidales	12_wt	5_cre	0.7152	1
2231	f__unknown_ Bacteroidales	12_wt	5_wt	1	1
2232	f__unknown_ Bacteroidales	12_wt	7_cre	0.7152	1
2233	f__unknown_ Bacteroidales	12_wt	7_wt	1	1
2234	f__unknown_ Bacteroidales	12_wt	9_cre	0.7152	1
2235	f__unknown_ Bacteroidales	12_wt	9_wt	1	1
2236	f__unknown_ Bacteroidales	5_cre	5_wt	1	1
2237	f__unknown_ Bacteroidales	5_cre	7_cre	1	1
2238	f__unknown_ Bacteroidales	5_cre	7_wt	0.4621	1
2239	f__unknown_ Bacteroidales	5_cre	9_cre	1	1
2240	f__unknown_ Bacteroidales	5_cre	9_wt	1	1
2241	f__unknown_ Bacteroidales	5_wt	7_cre	1	1
2242	f__unknown_ Bacteroidales	5_wt	7_wt	0.7104	1
2243	f__unknown_ Bacteroidales	5_wt	9_cre	1	1
2244	f__unknown_ Bacteroidales	5_wt	9_wt	1	1
2245	f__unknown_ Bacteroidales	7_cre	7_wt	0.4621	1
2246	f__unknown_ Bacteroidales	7_cre	9_cre	1	1
2247	f__unknown_ Bacteroidales	7_cre	9_wt	1	1
2248	f__unknown_ Bacteroidales	7_wt	9_cre	0.4621	1
2249	f__unknown_ Bacteroidales	7_wt	9_wt	0.7104	1
2250	f__unknown_ Bacteroidales	9_cre	9_wt	1	1
2251	f__unknown_ Bacteroidetes	10_cre	10_wt	0.2451	1
2252	f__unknown_ Bacteroidetes	10_cre	12_cre	0.7104	1
2253	f__unknown_ Bacteroidetes	10_cre	12_wt	1	1
2254	f__unknown_ Bacteroidetes	10_cre	5_cre	1	1
2255	f__unknown_ Bacteroidetes	10_cre	5_wt	1	1
2256	f__unknown_ Bacteroidetes	10_cre	7_cre	1	1
2257	f__unknown_ Bacteroidetes	10_cre	7_wt	0.4497	1
2258	f__unknown_ Bacteroidetes	10_cre	9_cre	1	1
2259	f__unknown_ Bacteroidetes	10_cre	9_wt	1	1
2260	f__unknown_ Bacteroidetes	10_wt	12_cre	0.6817	1
2261	f__unknown_ Bacteroidetes	10_wt	12_wt	0.427	1
2262	f__unknown_ Bacteroidetes	10_wt	5_cre	0.1281	1
2263	f__unknown_ Bacteroidetes	10_wt	5_wt	0.2451	1
2264	f__unknown_ Bacteroidetes	10_wt	7_cre	0.2451	1
2265	f__unknown_ Bacteroidetes	10_wt	7_wt	1	1
2266	f__unknown_ Bacteroidetes	10_wt	9_cre	0.2451	1
2267	f__unknown_ Bacteroidetes	10_wt	9_wt	0.2451	1
2268	f__unknown_ Bacteroidetes	12_cre	12_wt	1	1
2269	f__unknown_ Bacteroidetes	12_cre	5_cre	0.4621	1
2270	f__unknown_ Bacteroidetes	12_cre	5_wt	0.7104	1
2271	f__unknown_ Bacteroidetes	12_cre	7_cre	0.7104	1
2272	f__unknown_ Bacteroidetes	12_cre	7_wt	1	1
2273	f__unknown_ Bacteroidetes	12_cre	9_cre	0.7104	1
2274	f__unknown_ Bacteroidetes	12_cre	9_wt	0.7104	1
2275	f__unknown_ Bacteroidetes	12_wt	5_cre	0.7152	1
2276	f__unknown_ Bacteroidetes	12_wt	5_wt	1	1
2277	f__unknown_ Bacteroidetes	12_wt	7_cre	1	1
2278	f__unknown_ Bacteroidetes	12_wt	7_wt	0.6999	1
2279	f__unknown_ Bacteroidetes	12_wt	9_cre	1	1
2280	f__unknown_ Bacteroidetes	12_wt	9_wt	1	1
2281	f__unknown_ Bacteroidetes	5_cre	5_wt	1	1
2282	f__unknown_ Bacteroidetes	5_cre	7_cre	1	1
2283	f__unknown_ Bacteroidetes	5_cre	7_wt	0.2635	1
2284	f__unknown_ Bacteroidetes	5_cre	9_cre	1	1
2285	f__unknown_ Bacteroidetes	5_cre	9_wt	1	1
2286	f__unknown_ Bacteroidetes	5_wt	7_cre	1	1
2287	f__unknown_ Bacteroidetes	5_wt	7_wt	0.4497	1
2288	f__unknown_ Bacteroidetes	5_wt	9_cre	1	1
2289	f__unknown_ Bacteroidetes	5_wt	9_wt	1	1
2290	f__unknown_ Bacteroidetes	7_cre	7_wt	0.4497	1
2291	f__unknown_ Bacteroidetes	7_cre	9_cre	1	1
2292	f__unknown_ Bacteroidetes	7_cre	9_wt	1	1
2293	f__unknown_ Bacteroidetes	7_wt	9_cre	0.4497	1
2294	f__unknown_ Bacteroidetes	7_wt	9_wt	0.4497	1
2295	f__unknown_ Bacteroidetes	9_cre	9_wt	1	1
2296	f__unknown_ Clostridiales	10_cre	10_wt	0.1281	1
2297	f__unknown_ Clostridiales	10_cre	12_cre	0.4621	1
2298	f__unknown_ Clostridiales	10_cre	12_wt	0.7152	1
2299	f__unknown_ Clostridiales	10_cre	5_cre	1	1
2300	f__unknown_ Clostridiales	10_cre	5_wt	1	1
2301	f__unknown_ Clostridiales	10_cre	7_cre	1	1
2302	f__unknown_ Clostridiales	10_cre	7_wt	0.4621	1
2303	f__unknown_ Clostridiales	10_cre	9_cre	1	1
2304	f__unknown_ Clostridiales	10_cre	9_wt	1	1
2305	f__unknown_ Clostridiales	10_wt	12_cre	0.6817	1
2306	f__unknown_ Clostridiales	10_wt	12_wt	0.427	1
2307	f__unknown_ Clostridiales	10_wt	5_cre	0.1281	1
