	measure	Group1	Group2	pvalue	corrected
1671	OTU_25	10_cre	7_cre	0.7104	1
1672	OTU_25	10_cre	7_wt	0.3898	0.9745
1673	OTU_25	10_cre	9_cre	0.6817	1
1674	OTU_25	10_cre	9_wt	0.1686	0.843
1675	OTU_25	10_wt	12_cre	0.5977	1
1676	OTU_25	10_wt	12_wt	1	1
1677	OTU_25	10_wt	5_cre	0.3295	0.8722
1678	OTU_25	10_wt	5_wt	0.3295	0.8722
1679	OTU_25	10_wt	7_cre	0.0352	0.4736
1680	OTU_25	10_wt	7_wt	1	1
1681	OTU_25	10_wt	9_cre	0.5977	1
1682	OTU_25	10_wt	9_wt	1	1
1683	OTU_25	12_cre	12_wt	0.2241	0.8484
1684	OTU_25	12_cre	5_cre	1	1
1685	OTU_25	12_cre	5_wt	1	1
1686	OTU_25	12_cre	7_cre	0.2451	0.8484
1687	OTU_25	12_cre	7_wt	1	1
1688	OTU_25	12_cre	9_cre	1	1
1689	OTU_25	12_cre	9_wt	0.5977	1
1690	OTU_25	12_wt	5_cre	0.0996	0.6981
1691	OTU_25	12_wt	5_wt	0.0996	0.6981
1692	OTU_25	12_wt	7_cre	0.0063	0.2835
1693	OTU_25	12_wt	7_wt	0.4828	1
1694	OTU_25	12_wt	9_cre	0.2241	0.8484
1695	OTU_25	12_wt	9_wt	1	1
1696	OTU_25	5_cre	5_wt	1	1
1697	OTU_25	5_cre	7_cre	0.4497	1
1698	OTU_25	5_cre	7_wt	0.6513	1
1699	OTU_25	5_cre	9_cre	1	1
1700	OTU_25	5_cre	9_wt	0.3295	0.8722
1701	OTU_25	5_wt	7_cre	0.4497	1
1702	OTU_25	5_wt	7_wt	0.6513	1
1703	OTU_25	5_wt	9_cre	1	1
1704	OTU_25	5_wt	9_wt	0.3295	0.8722
1705	OTU_25	7_cre	7_wt	0.1086	0.6981
1706	OTU_25	7_cre	9_cre	0.2451	0.8484
1707	OTU_25	7_cre	9_wt	0.0352	0.4736
1708	OTU_25	7_wt	9_cre	1	1
1709	OTU_25	7_wt	9_wt	1	1
1710	OTU_25	9_cre	9_wt	0.5977	1
1711	OTU_64	10_cre	10_wt	0.5977	1
1712	OTU_64	10_cre	12_cre	1	1
1713	OTU_64	10_cre	12_wt	0.6817	1
1714	OTU_64	10_cre	5_cre	0.2241	1
1715	OTU_64	10_cre	5_wt	1	1
1716	OTU_64	10_cre	7_cre	0.5977	1
1717	OTU_64	10_cre	7_wt	1	1
1718	OTU_64	10_cre	9_cre	1	1
1719	OTU_64	10_cre	9_wt	1	1
1720	OTU_64	10_wt	12_cre	1	1
1721	OTU_64	10_wt	12_wt	0.1686	1
1722	OTU_64	10_wt	5_cre	1	1
1723	OTU_64	10_wt	5_wt	0.5977	1
1724	OTU_64	10_wt	7_cre	1	1
1725	OTU_64	10_wt	7_wt	0.5977	1
1726	OTU_64	10_wt	9_cre	0.5977	1
1727	OTU_64	10_wt	9_wt	0.3295	1
1728	OTU_64	12_cre	12_wt	0.3898	1
1729	OTU_64	12_cre	5_cre	0.4828	1
1730	OTU_64	12_cre	5_wt	1	1
1731	OTU_64	12_cre	7_cre	1	1
1732	OTU_64	12_cre	7_wt	1	1
1733	OTU_64	12_cre	9_cre	1	1
1734	OTU_64	12_cre	9_wt	0.6513	1
1735	OTU_64	12_wt	5_cre	0.0421	1
1736	OTU_64	12_wt	5_wt	0.6817	1
1737	OTU_64	12_wt	7_cre	0.1686	1
1738	OTU_64	12_wt	7_wt	0.6817	1
1739	OTU_64	12_wt	9_cre	0.6817	1
1740	OTU_64	12_wt	9_wt	1	1
1741	OTU_64	5_cre	5_wt	0.2241	1
1742	OTU_64	5_cre	7_cre	1	1
1743	OTU_64	5_cre	7_wt	0.2241	1
1744	OTU_64	5_cre	9_cre	0.2241	1
1745	OTU_64	5_cre	9_wt	0.0996	1
1746	OTU_64	5_wt	7_cre	0.5977	1
1747	OTU_64	5_wt	7_wt	1	1
1748	OTU_64	5_wt	9_cre	1	1
1749	OTU_64	5_wt	9_wt	1	1
1750	OTU_64	7_cre	7_wt	0.5977	1
1751	OTU_64	7_cre	9_cre	0.5977	1
1752	OTU_64	7_cre	9_wt	0.3295	1
1753	OTU_64	7_wt	9_cre	1	1
1754	OTU_64	7_wt	9_wt	1	1
1755	OTU_64	9_cre	9_wt	1	1
1756	OTU_29	10_cre	10_wt	0.2148	0.8404
1757	OTU_29	10_cre	12_cre	0.6999	1
1758	OTU_29	10_cre	12_wt	0.6999	1
1759	OTU_29	10_cre	5_cre	0.6999	1
1760	OTU_29	10_cre	5_wt	0.0169	0.3802
1761	OTU_29	10_cre	7_cre	0.427	1
1762	OTU_29	10_cre	7_wt	0.0801	0.5602
1763	OTU_29	10_cre	9_cre	1	1
1764	OTU_29	10_cre	9_wt	1	1
1765	OTU_29	10_wt	12_cre	0.6513	1
1766	OTU_29	10_wt	12_wt	0.6513	1
1767	OTU_29	10_wt	5_cre	0.6513	1
1768	OTU_29	10_wt	5_wt	0.4828	1
1769	OTU_29	10_wt	7_cre	1	1
1770	OTU_29	10_wt	7_wt	1	1
1771	OTU_29	10_wt	9_cre	0.3898	1
1772	OTU_29	10_wt	9_wt	0.2148	0.8404
1773	OTU_29	12_cre	12_wt	1	1
1774	OTU_29	12_cre	5_cre	1	1
1775	OTU_29	12_cre	5_wt	0.0996	0.5602
1776	OTU_29	12_cre	7_cre	1	1
1777	OTU_29	12_cre	7_wt	0.3295	0.9885
1778	OTU_29	12_cre	9_cre	1	1
1779	OTU_29	12_cre	9_wt	0.6999	1
1780	OTU_29	12_wt	5_cre	1	1
1781	OTU_29	12_wt	5_wt	0.0996	0.5602
1782	OTU_29	12_wt	7_cre	1	1
1783	OTU_29	12_wt	7_wt	0.3295	0.9885
1784	OTU_29	12_wt	9_cre	1	1
1785	OTU_29	12_wt	9_wt	0.6999	1
1786	OTU_29	5_cre	5_wt	0.0996	0.5602
1787	OTU_29	5_cre	7_cre	1	1
1788	OTU_29	5_cre	7_wt	0.3295	0.9885
1789	OTU_29	5_cre	9_cre	1	1
1790	OTU_29	5_cre	9_wt	0.6999	1
1791	OTU_29	5_wt	7_cre	0.2241	0.8404
1792	OTU_29	5_wt	7_wt	1	1
1793	OTU_29	5_wt	9_cre	0.0421	0.5602
1794	OTU_29	5_wt	9_wt	0.0169	0.3802
1795	OTU_29	7_cre	7_wt	0.5977	1
1796	OTU_29	7_cre	9_cre	0.6817	1
1797	OTU_29	7_cre	9_wt	0.427	1
1798	OTU_29	7_wt	9_cre	0.1686	0.8404
1799	OTU_29	7_wt	9_wt	0.0801	0.5602
1800	OTU_29	9_cre	9_wt	1	1
1801	OTU_13	10_cre	10_wt	0.427	1
1802	OTU_13	10_cre	12_cre	0.6999	1
1803	OTU_13	10_cre	12_wt	0.6999	1
1804	OTU_13	10_cre	5_cre	1	1
1805	OTU_13	10_cre	5_wt	0.6999	1
1806	OTU_13	10_cre	7_cre	0.427	1
1807	OTU_13	10_cre	7_wt	0.6999	1
1808	OTU_13	10_cre	9_cre	1	1
1809	OTU_13	10_cre	9_wt	1	1
1810	OTU_13	10_wt	12_cre	1	1
1811	OTU_13	10_wt	12_wt	1	1
1812	OTU_13	10_wt	5_cre	0.6817	1
1813	OTU_13	10_wt	5_wt	1	1
1814	OTU_13	10_wt	7_cre	1	1
1815	OTU_13	10_wt	7_wt	1	1
1816	OTU_13	10_wt	9_cre	0.427	1
1817	OTU_13	10_wt	9_wt	0.427	1
1818	OTU_13	12_cre	12_wt	1	1
1819	OTU_13	12_cre	5_cre	1	1
1820	OTU_13	12_cre	5_wt	1	1
1821	OTU_13	12_cre	7_cre	1	1
1822	OTU_13	12_cre	7_wt	1	1
1823	OTU_13	12_cre	9_cre	0.6999	1
1824	OTU_13	12_cre	9_wt	0.6999	1
1825	OTU_13	12_wt	5_cre	1	1
1826	OTU_13	12_wt	5_wt	1	1
1827	OTU_13	12_wt	7_cre	1	1
1828	OTU_13	12_wt	7_wt	1	1
1829	OTU_13	12_wt	9_cre	0.6999	1
1830	OTU_13	12_wt	9_wt	0.6999	1
1831	OTU_13	5_cre	5_wt	1	1
1832	OTU_13	5_cre	7_cre	0.6817	1
1833	OTU_13	5_cre	7_wt	1	1
1834	OTU_13	5_cre	9_cre	1	1
1835	OTU_13	5_cre	9_wt	1	1
1836	OTU_13	5_wt	7_cre	1	1
1837	OTU_13	5_wt	7_wt	1	1
1838	OTU_13	5_wt	9_cre	0.6999	1
1839	OTU_13	5_wt	9_wt	0.6999	1
1840	OTU_13	7_cre	7_wt	1	1
1841	OTU_13	7_cre	9_cre	0.427	1
1842	OTU_13	7_cre	9_wt	0.427	1
1843	OTU_13	7_wt	9_cre	0.6999	1
1844	OTU_13	7_wt	9_wt	0.6999	1
1845	OTU_13	9_cre	9_wt	1	1
1846	OTU_56	10_cre	10_wt	1	1
1847	OTU_56	10_cre	12_cre	1	1
1848	OTU_56	10_cre	12_wt	1	1
1849	OTU_56	10_cre	5_cre	1	1
1850	OTU_56	10_cre	5_wt	0.5977	1
1851	OTU_56	10_cre	7_cre	1	1
1852	OTU_56	10_cre	7_wt	0.5977	1
1853	OTU_56	10_cre	9_cre	0.3295	1
1854	OTU_56	10_cre	9_wt	1	1
1855	OTU_56	10_wt	12_cre	1	1
1856	OTU_56	10_wt	12_wt	1	1
1857	OTU_56	10_wt	5_cre	1	1
1858	OTU_56	10_wt	5_wt	0.5977	1
1859	OTU_56	10_wt	7_cre	1	1
1860	OTU_56	10_wt	7_wt	0.5977	1
1861	OTU_56	10_wt	9_cre	0.3295	1
1862	OTU_56	10_wt	9_wt	1	1
1863	OTU_56	12_cre	12_wt	0.4828	1
1864	OTU_56	12_cre	5_cre	1	1
1865	OTU_56	12_cre	5_wt	0.2241	1
1866	OTU_56	12_cre	7_cre	1	1
1867	OTU_56	12_cre	7_wt	0.2241	1
1868	OTU_56	12_cre	9_cre	0.0996	1
1869	OTU_56	12_cre	9_wt	0.4828	1
1870	OTU_56	12_wt	5_cre	0.4828	1
1871	OTU_56	12_wt	5_wt	1	1
1872	OTU_56	12_wt	7_cre	0.4828	1
1873	OTU_56	12_wt	7_wt	1	1
1874	OTU_56	12_wt	9_cre	0.6513	1
1875	OTU_56	12_wt	9_wt	1	1
1876	OTU_56	5_cre	5_wt	0.2241	1
1877	OTU_56	5_cre	7_cre	1	1
1878	OTU_56	5_cre	7_wt	0.2241	1
1879	OTU_56	5_cre	9_cre	0.0996	1
1880	OTU_56	5_cre	9_wt	0.4828	1
1881	OTU_56	5_wt	7_cre	0.2241	1
1882	OTU_56	5_wt	7_wt	1	1
1883	OTU_56	5_wt	9_cre	1	1
1884	OTU_56	5_wt	9_wt	1	1
1885	OTU_56	7_cre	7_wt	0.2241	1
1886	OTU_56	7_cre	9_cre	0.0996	1
1887	OTU_56	7_cre	9_wt	0.4828	1
1888	OTU_56	7_wt	9_cre	1	1
1889	OTU_56	7_wt	9_wt	1	1
1890	OTU_56	9_cre	9_wt	0.6513	1
1891	OTU_49	10_cre	10_wt	0.2241	0.6488
1892	OTU_49	10_cre	12_cre	0.2241	0.6488
1893	OTU_49	10_cre	12_wt	0.5977	1
1894	OTU_49	10_cre	5_cre	1	1
1895	OTU_49	10_cre	5_wt	0.2241	0.6488
1896	OTU_49	10_cre	7_cre	0.2451	0.6488
1897	OTU_49	10_cre	7_wt	0.5977	1
1898	OTU_49	10_cre	9_cre	1	1
1899	OTU_49	10_cre	9_wt	0.2241	0.6488
1900	OTU_49	10_wt	12_cre	1	1
1901	OTU_49	10_wt	12_wt	1	1
1902	OTU_49	10_wt	5_cre	0.2241	0.6488
1903	OTU_49	10_wt	5_wt	1	1
1904	OTU_49	10_wt	7_cre	0.0063	0.0709
1905	OTU_49	10_wt	7_wt	1	1
1906	OTU_49	10_wt	9_cre	0.4828	1
1907	OTU_49	10_wt	9_wt	1	1
1908	OTU_49	12_cre	12_wt	1	1
1909	OTU_49	12_cre	5_cre	0.2241	0.6488
1910	OTU_49	12_cre	5_wt	1	1
1911	OTU_49	12_cre	7_cre	0.0063	0.0709
1912	OTU_49	12_cre	7_wt	1	1
1913	OTU_49	12_cre	9_cre	0.4828	1
1914	OTU_49	12_cre	9_wt	1	1
1915	OTU_49	12_wt	5_cre	0.5977	1
1916	OTU_49	12_wt	5_wt	1	1
1917	OTU_49	12_wt	7_cre	0.0352	0.264
1918	OTU_49	12_wt	7_wt	1	1
1919	OTU_49	12_wt	9_cre	1	1
1920	OTU_49	12_wt	9_wt	1	1
1921	OTU_49	5_cre	5_wt	0.2241	0.6488
1922	OTU_49	5_cre	7_cre	0.2451	0.6488
1923	OTU_49	5_cre	7_wt	0.5977	1
1924	OTU_49	5_cre	9_cre	1	1
1925	OTU_49	5_cre	9_wt	0.2241	0.6488
1926	OTU_49	5_wt	7_cre	0.0063	0.0709
1927	OTU_49	5_wt	7_wt	1	1
1928	OTU_49	5_wt	9_cre	0.4828	1
1929	OTU_49	5_wt	9_wt	1	1
1930	OTU_49	7_cre	7_wt	0.0352	0.264
1931	OTU_49	7_cre	9_cre	0.1086	0.6488
1932	OTU_49	7_cre	9_wt	0.0063	0.0709
1933	OTU_49	7_wt	9_cre	1	1
1934	OTU_49	7_wt	9_wt	1	1
1935	OTU_49	9_cre	9_wt	0.4828	1
1936	OTU_7	10_cre	10_wt	1	1
1937	OTU_7	10_cre	12_cre	1	1
1938	OTU_7	10_cre	12_wt	0.6513	1
1939	OTU_7	10_cre	5_cre	0.6513	1
1940	OTU_7	10_cre	5_wt	1	1
1941	OTU_7	10_cre	7_cre	0.1086	0.9774
1942	OTU_7	10_cre	7_wt	1	1
1943	OTU_7	10_cre	9_cre	1	1
1944	OTU_7	10_cre	9_wt	1	1
1945	OTU_7	10_wt	12_cre	1	1
1946	OTU_7	10_wt	12_wt	0.6513	1
1947	OTU_7	10_wt	5_cre	0.6513	1
1948	OTU_7	10_wt	5_wt	1	1
1949	OTU_7	10_wt	7_cre	0.1086	0.9774
1950	OTU_7	10_wt	7_wt	1	1
1951	OTU_7	10_wt	9_cre	1	1
1952	OTU_7	10_wt	9_wt	1	1
1953	OTU_7	12_cre	12_wt	0.6513	1
1954	OTU_7	12_cre	5_cre	0.6513	1
1955	OTU_7	12_cre	5_wt	1	1
1956	OTU_7	12_cre	7_cre	0.1086	0.9774
1957	OTU_7	12_cre	7_wt	1	1
1958	OTU_7	12_cre	9_cre	1	1
1959	OTU_7	12_cre	9_wt	1	1
1960	OTU_7	12_wt	5_cre	1	1
1961	OTU_7	12_wt	5_wt	1	1
1962	OTU_7	12_wt	7_cre	0.4497	1
1963	OTU_7	12_wt	7_wt	0.6513	1
1964	OTU_7	12_wt	9_cre	0.6513	1
1965	OTU_7	12_wt	9_wt	1	1
1966	OTU_7	5_cre	5_wt	1	1
1967	OTU_7	5_cre	7_cre	0.4497	1
1968	OTU_7	5_cre	7_wt	0.6513	1
1969	OTU_7	5_cre	9_cre	0.6513	1
1970	OTU_7	5_cre	9_wt	1	1
1971	OTU_7	5_wt	7_cre	0.2451	1
1972	OTU_7	5_wt	7_wt	1	1
1973	OTU_7	5_wt	9_cre	1	1
1974	OTU_7	5_wt	9_wt	1	1
1975	OTU_7	7_cre	7_wt	0.1086	0.9774
1976	OTU_7	7_cre	9_cre	0.1086	0.9774
1977	OTU_7	7_cre	9_wt	0.2451	1
1978	OTU_7	7_wt	9_cre	1	1
1979	OTU_7	7_wt	9_wt	1	1
1980	OTU_7	9_cre	9_wt	1	1
1981	OTU_42	10_cre	10_wt	0.5977	1
1982	OTU_42	10_cre	12_cre	0.5977	1
1983	OTU_42	10_cre	12_wt	0.2241	1
1984	OTU_42	10_cre	5_cre	0.2241	1
1985	OTU_42	10_cre	5_wt	0.5977	1
1986	OTU_42	10_cre	7_cre	1	1
1987	OTU_42	10_cre	7_wt	0.2241	1
1988	OTU_42	10_cre	9_cre	1	1
1989	OTU_42	10_cre	9_wt	1	1
1990	OTU_42	10_wt	12_cre	1	1
1991	OTU_42	10_wt	12_wt	1	1
1992	OTU_42	10_wt	5_cre	1	1
1993	OTU_42	10_wt	5_wt	1	1
1994	OTU_42	10_wt	7_cre	0.5977	1
1995	OTU_42	10_wt	7_wt	1	1
1996	OTU_42	10_wt	9_cre	1	1
1997	OTU_42	10_wt	9_wt	1	1
1998	OTU_42	12_cre	12_wt	1	1
1999	OTU_42	12_cre	5_cre	1	1
2000	OTU_42	12_cre	5_wt	1	1
2001	OTU_42	12_cre	7_cre	0.5977	1
2002	OTU_42	12_cre	7_wt	1	1
2003	OTU_42	12_cre	9_cre	1	1
2004	OTU_42	12_cre	9_wt	1	1
2005	OTU_42	12_wt	5_cre	1	1
2006	OTU_42	12_wt	5_wt	1	1
2007	OTU_42	12_wt	7_cre	0.2241	1
2008	OTU_42	12_wt	7_wt	1	1
2009	OTU_42	12_wt	9_cre	0.4828	1
2010	OTU_42	12_wt	9_wt	0.4828	1
2011	OTU_42	5_cre	5_wt	1	1
2012	OTU_42	5_cre	7_cre	0.2241	1
2013	OTU_42	5_cre	7_wt	1	1
2014	OTU_42	5_cre	9_cre	0.4828	1
2015	OTU_42	5_cre	9_wt	0.4828	1
2016	OTU_42	5_wt	7_cre	0.5977	1
2017	OTU_42	5_wt	7_wt	1	1
2018	OTU_42	5_wt	9_cre	1	1
2019	OTU_42	5_wt	9_wt	1	1
2020	OTU_42	7_cre	7_wt	0.2241	1
2021	OTU_42	7_cre	9_cre	1	1
2022	OTU_42	7_cre	9_wt	1	1
2023	OTU_42	7_wt	9_cre	0.4828	1
2024	OTU_42	7_wt	9_wt	0.4828	1
2025	OTU_42	9_cre	9_wt	1	1
2026	OTU_55	10_cre	10_wt	0.2241	1
2027	OTU_55	10_cre	12_cre	0.5977	1
2028	OTU_55	10_cre	12_wt	1	1
2029	OTU_55	10_cre	5_cre	1	1
2030	OTU_55	10_cre	5_wt	0.2241	1
2031	OTU_55	10_cre	7_cre	1	1
2032	OTU_55	10_cre	7_wt	1	1
2033	OTU_55	10_cre	9_cre	0.6817	1
2034	OTU_55	10_cre	9_wt	0.5977	1
2035	OTU_55	10_wt	12_cre	1	1
2036	OTU_55	10_wt	12_wt	0.2241	1
2037	OTU_55	10_wt	5_cre	0.4828	1
2038	OTU_55	10_wt	5_wt	1	1
2039	OTU_55	10_wt	7_cre	0.4828	1
2040	OTU_55	10_wt	7_wt	0.4828	1
2041	OTU_55	10_wt	9_cre	0.0421	0.9472
2042	OTU_55	10_wt	9_wt	1	1
2043	OTU_55	12_cre	12_wt	0.5977	1
2044	OTU_55	12_cre	5_cre	1	1
2045	OTU_55	12_cre	5_wt	1	1
2046	OTU_55	12_cre	7_cre	1	1
2047	OTU_55	12_cre	7_wt	1	1
2048	OTU_55	12_cre	9_cre	0.1686	1
2049	OTU_55	12_cre	9_wt	1	1
2050	OTU_55	12_wt	5_cre	1	1
2051	OTU_55	12_wt	5_wt	0.2241	1
2052	OTU_55	12_wt	7_cre	1	1
2053	OTU_55	12_wt	7_wt	1	1
2054	OTU_55	12_wt	9_cre	0.6817	1
2055	OTU_55	12_wt	9_wt	0.5977	1
2056	OTU_55	5_cre	5_wt	0.4828	1
2057	OTU_55	5_cre	7_cre	1	1
2058	OTU_55	5_cre	7_wt	1	1
2059	OTU_55	5_cre	9_cre	0.3898	1
2060	OTU_55	5_cre	9_wt	1	1
2061	OTU_55	5_wt	7_cre	0.4828	1
2062	OTU_55	5_wt	7_wt	0.4828	1
2063	OTU_55	5_wt	9_cre	0.0421	0.9472
2064	OTU_55	5_wt	9_wt	1	1
2065	OTU_55	7_cre	7_wt	1	1
2066	OTU_55	7_cre	9_cre	0.3898	1
2067	OTU_55	7_cre	9_wt	1	1
2068	OTU_55	7_wt	9_cre	0.3898	1
2069	OTU_55	7_wt	9_wt	1	1
2070	OTU_55	9_cre	9_wt	0.1686	1
2071	OTU_92	10_cre	10_wt	0.5977	1
2072	OTU_92	10_cre	12_cre	1	1
2073	OTU_92	10_cre	12_wt	1	1
2074	OTU_92	10_cre	5_cre	1	1
2075	OTU_92	10_cre	5_wt	0.2241	1
2076	OTU_92	10_cre	7_cre	1	1
2077	OTU_92	10_cre	7_wt	0.5977	1
2078	OTU_92	10_cre	9_cre	1	1
2079	OTU_92	10_cre	9_wt	1	1
2080	OTU_92	10_wt	12_cre	1	1
2081	OTU_92	10_wt	12_wt	0.5977	1
2082	OTU_92	10_wt	5_cre	1	1
2083	OTU_92	10_wt	5_wt	1	1
2084	OTU_92	10_wt	7_cre	0.5977	1
2085	OTU_92	10_wt	7_wt	1	1
2086	OTU_92	10_wt	9_cre	1	1
2087	OTU_92	10_wt	9_wt	0.3295	1
2088	OTU_92	12_cre	12_wt	1	1
2089	OTU_92	12_cre	5_cre	1	1
2090	OTU_92	12_cre	5_wt	0.4828	1
2091	OTU_92	12_cre	7_cre	1	1
2092	OTU_92	12_cre	7_wt	1	1
2093	OTU_92	12_cre	9_cre	1	1
2094	OTU_92	12_cre	9_wt	0.6513	1
2095	OTU_92	12_wt	5_cre	1	1
2096	OTU_92	12_wt	5_wt	0.2241	1
2097	OTU_92	12_wt	7_cre	1	1
2098	OTU_92	12_wt	7_wt	0.5977	1
2099	OTU_92	12_wt	9_cre	1	1
2100	OTU_92	12_wt	9_wt	1	1
2101	OTU_92	5_cre	5_wt	0.4828	1
2102	OTU_92	5_cre	7_cre	1	1
2103	OTU_92	5_cre	7_wt	1	1
2104	OTU_92	5_cre	9_cre	1	1
2105	OTU_92	5_cre	9_wt	0.6513	1
2106	OTU_92	5_wt	7_cre	0.2241	1
2107	OTU_92	5_wt	7_wt	1	1
2108	OTU_92	5_wt	9_cre	0.4828	1
2109	OTU_92	5_wt	9_wt	0.0996	1
2110	OTU_92	7_cre	7_wt	0.5977	1
2111	OTU_92	7_cre	9_cre	1	1
2112	OTU_92	7_cre	9_wt	1	1
2113	OTU_92	7_wt	9_cre	1	1
2114	OTU_92	7_wt	9_wt	0.3295	1
2115	OTU_92	9_cre	9_wt	0.6513	1
2116	OTU_8	10_cre	10_wt	1	1
2117	OTU_8	10_cre	12_cre	1	1
2118	OTU_8	10_cre	12_wt	1	1
2119	OTU_8	10_cre	5_cre	0.6817	1
2120	OTU_8	10_cre	5_wt	0.6817	1
2121	OTU_8	10_cre	7_cre	1	1
2122	OTU_8	10_cre	7_wt	1	1
2123	OTU_8	10_cre	9_cre	1	1
2124	OTU_8	10_cre	9_wt	1	1
2125	OTU_8	10_wt	12_cre	1	1
2126	OTU_8	10_wt	12_wt	1	1
2127	OTU_8	10_wt	5_cre	0.6817	1
2128	OTU_8	10_wt	5_wt	0.6817	1
2129	OTU_8	10_wt	7_cre	1	1
2130	OTU_8	10_wt	7_wt	1	1
2131	OTU_8	10_wt	9_cre	1	1
2132	OTU_8	10_wt	9_wt	1	1
2133	OTU_8	12_cre	12_wt	0.6513	1
2134	OTU_8	12_cre	5_cre	0.3898	1
2135	OTU_8	12_cre	5_wt	0.3898	1
2136	OTU_8	12_cre	7_cre	1	1
2137	OTU_8	12_cre	7_wt	1	1
2138	OTU_8	12_cre	9_cre	0.6513	1
2139	OTU_8	12_cre	9_wt	0.6513	1
2140	OTU_8	12_wt	5_cre	1	1
2141	OTU_8	12_wt	5_wt	1	1
2142	OTU_8	12_wt	7_cre	0.6513	1
2143	OTU_8	12_wt	7_wt	0.6513	1
2144	OTU_8	12_wt	9_cre	1	1
2145	OTU_8	12_wt	9_wt	1	1
2146	OTU_8	5_cre	5_wt	1	1
2147	OTU_8	5_cre	7_cre	0.3898	1
2148	OTU_8	5_cre	7_wt	0.3898	1
2149	OTU_8	5_cre	9_cre	1	1
2150	OTU_8	5_cre	9_wt	1	1
2151	OTU_8	5_wt	7_cre	0.3898	1
2152	OTU_8	5_wt	7_wt	0.3898	1
2153	OTU_8	5_wt	9_cre	1	1
2154	OTU_8	5_wt	9_wt	1	1
2155	OTU_8	7_cre	7_wt	1	1
2156	OTU_8	7_cre	9_cre	0.6513	1
2157	OTU_8	7_cre	9_wt	0.6513	1
2158	OTU_8	7_wt	9_cre	0.6513	1
2159	OTU_8	7_wt	9_wt	0.6513	1
2160	OTU_8	9_cre	9_wt	1	1
2161	OTU_66	10_cre	10_wt	0.4828	1
2162	OTU_66	10_cre	12_cre	1	1
2163	OTU_66	10_cre	12_wt	1	1
2164	OTU_66	10_cre	5_cre	1	1
2165	OTU_66	10_cre	5_wt	1	1
2166	OTU_66	10_cre	7_cre	1	1
2167	OTU_66	10_cre	7_wt	1	1
2168	OTU_66	10_cre	9_cre	1	1
2169	OTU_66	10_cre	9_wt	1	1
2170	OTU_66	10_wt	12_cre	1	1
2171	OTU_66	10_wt	12_wt	1	1
2172	OTU_66	10_wt	5_cre	1	1
2173	OTU_66	10_wt	5_wt	1	1
2174	OTU_66	10_wt	7_cre	0.2241	1
2175	OTU_66	10_wt	7_wt	1	1
2176	OTU_66	10_wt	9_cre	1	1
2177	OTU_66	10_wt	9_wt	1	1
2178	OTU_66	12_cre	12_wt	1	1
2179	OTU_66	12_cre	5_cre	1	1
2180	OTU_66	12_cre	5_wt	1	1
2181	OTU_66	12_cre	7_cre	0.5977	1
2182	OTU_66	12_cre	7_wt	1	1
2183	OTU_66	12_cre	9_cre	1	1
2184	OTU_66	12_cre	9_wt	1	1
2185	OTU_66	12_wt	5_cre	1	1
2186	OTU_66	12_wt	5_wt	1	1
2187	OTU_66	12_wt	7_cre	0.5977	1
2188	OTU_66	12_wt	7_wt	1	1
2189	OTU_66	12_wt	9_cre	1	1
2190	OTU_66	12_wt	9_wt	1	1
2191	OTU_66	5_cre	5_wt	1	1
2192	OTU_66	5_cre	7_cre	0.5977	1
2193	OTU_66	5_cre	7_wt	1	1
2194	OTU_66	5_cre	9_cre	1	1
2195	OTU_66	5_cre	9_wt	1	1
2196	OTU_66	5_wt	7_cre	0.5977	1
2197	OTU_66	5_wt	7_wt	1	1
2198	OTU_66	5_wt	9_cre	1	1
2199	OTU_66	5_wt	9_wt	1	1
2200	OTU_66	7_cre	7_wt	0.5977	1
2201	OTU_66	7_cre	9_cre	0.5977	1
2202	OTU_66	7_cre	9_wt	0.5977	1
2203	OTU_66	7_wt	9_cre	1	1
2204	OTU_66	7_wt	9_wt	1	1
2205	OTU_66	9_cre	9_wt	1	1
2206	OTU_65	10_cre	10_wt	1	1
2207	OTU_65	10_cre	12_cre	1	1
2208	OTU_65	10_cre	12_wt	1	1
2209	OTU_65	10_cre	5_cre	0.0169	0.1086
2210	OTU_65	10_cre	5_wt	1	1
2211	OTU_65	10_cre	7_cre	0.4828	1
2212	OTU_65	10_cre	7_wt	1	1
2213	OTU_65	10_cre	9_cre	1	1
2214	OTU_65	10_cre	9_wt	1	1
2215	OTU_65	10_wt	12_cre	1	1
2216	OTU_65	10_wt	12_wt	1	1
2217	OTU_65	10_wt	5_cre	0.0169	0.1086
2218	OTU_65	10_wt	5_wt	1	1
2219	OTU_65	10_wt	7_cre	0.4828	1
2220	OTU_65	10_wt	7_wt	1	1
2221	OTU_65	10_wt	9_cre	1	1
2222	OTU_65	10_wt	9_wt	1	1
2223	OTU_65	12_cre	12_wt	1	1
2224	OTU_65	12_cre	5_cre	0.0169	0.1086
2225	OTU_65	12_cre	5_wt	1	1
2226	OTU_65	12_cre	7_cre	0.4828	1
2227	OTU_65	12_cre	7_wt	1	1
2228	OTU_65	12_cre	9_cre	1	1
2229	OTU_65	12_cre	9_wt	1	1
2230	OTU_65	12_wt	5_cre	0.0169	0.1086
2231	OTU_65	12_wt	5_wt	1	1
2232	OTU_65	12_wt	7_cre	0.4828	1
2233	OTU_65	12_wt	7_wt	1	1
2234	OTU_65	12_wt	9_cre	1	1
2235	OTU_65	12_wt	9_wt	1	1
