#OTUId	31.188.9	54.194.10	13.194.5	64.194.12	39.187.9	65.195.12	25.187.7	18.189.7	19.190.7	12.192.5	3.189.5	7.213.5	1.186.5	47.189.10	51.213.10	23.218.7	55.195.10	34.193.9	15.196.5	22.213.7	63.192.12	14.195.5	30.186.9	35.203.9	6.203.5	36.213.9	8.218.5	57.193.12	46.188.10	16.186.7	4.190.5	66.196.12	50.203.10	44.196.9	10.187.5	21.203.7	38.185.9	61.185.12	58.203.12	29.196.7	9.185.5	11.191.5	56.188.12	43.195.9	45.186.10	5.193.5	24.185.7	52.218.10	37.218.9	48.190.10	41.192.9	40.191.9	28.195.7	17.188.7	2.188.5	53.191.10	62.191.12	59.213.12	32.189.9	42.194.9	49.193.10	33.190.9	20.193.7	27.192.7	60.218.12	taxonomy
OTU_404	0	9	10	0	4	4	2	9	2	6	1	0	3	17	1	5	12	0	4	61	12	7	3	6	7	15	0	0	0	46	2	1	5	3	7	0	6	6	13	3	1	1	0	13	1	0	1	1	0	1	5	4	1	2	1	1	4	0	1	7	0	19	0	14	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium XlVa;
OTU_177	0	3	0	2	0	0	0	0	0	4	0	0	0	0	0	0	2	4	0	0	0	0	7	0	0	0	0	5	0	0	0	6	0	1	0	1	0	0	0	15	0	0	0	1	43	0	0	0	0	0	0	0	2	0	0	0	0	0	0	17	7	0	2	0	0	Bacteria;Firmicutes;;;;;
OTU_547	0	4	8	3	7	1	1	9	0	8	0	0	1	4	1	4	11	1	0	10	4	4	1	2	3	6	2	6	2	28	0	5	0	3	9	0	2	0	1	1	1	1	16	3	3	0	3	5	2	7	1	1	0	31	2	2	1	0	0	5	0	9	0	1	4	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_233	0	6	0	4	0	3	0	0	0	6	0	2	0	0	0	0	3	9	0	0	0	8	0	22	0	0	0	1	0	0	0	3	14	8	0	0	0	0	13	2	0	0	0	7	10	1	0	0	10	0	0	0	20	0	0	0	0	0	0	6	0	0	0	0	5	Bacteria;;;;;;
OTU_154	0	1	1	25	0	0	0	6	0	0	0	0	10	0	1	6	2	6	0	26	0	1	2	28	2	1	17	6	0	0	0	6	1	4	2	0	2	2	0	2	0	0	11	16	102	1	3	12	6	0	5	0	0	5	6	2	4	0	0	2	5	203	4	0	1	Bacteria;Firmicutes;Clostridia;Clostridiales;;;
OTU_444	0	3	1	2	1	0	0	0	0	1	1	0	1	0	0	5	0	1	8	0	2	23	6	1	0	1	0	1	1	1	0	0	1	1	5	0	0	7	0	0	0	0	2	2	0	0	7	1	0	2	9	2	0	1	0	1	1	0	0	0	12	0	0	2	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus;
OTU_274	0	2	0	0	0	1	0	1	0	0	0	0	1	0	3	51	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_210	0	5	5	0	9	2	2	6	12	1	0	0	9	11	0	0	11	3	0	0	5	1	4	9	0	3	0	2	1	8	4	3	37	0	8	1	1	6	6	3	1	1	1	2	5	0	0	0	0	6	11	2	2	10	0	0	5	3	6	10	1	5	0	6	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_76	0	1	1	0	0	41	1	0	0	9	2	0	0	2	0	0	26	42	0	62	11	0	27	207	38	0	1	65	0	0	0	6	34	5	1	9	0	0	208	2	0	0	1	19	89	0	0	0	0	2	10	0	0	0	1	0	1	73	0	0	26	0	3	65	1	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;
OTU_682	0	1	0	3	13	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	0	0	0	1	0	0	1	1	2	0	1	0	1	4	25	2	0	0	0	0	1	0	0	1	0	20	5	3	1	0	0	0	1	0	1	1	0	3	0	1	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
OTU_128	0	0	91	0	19	0	4	0	1	19	4	0	30	3	0	0	1	1	13	9	39	10	1	1	13	0	0	0	1	0	0	1	0	3	22	0	5	11	13	1	1	8	5	15	0	34	0	0	0	0	4	0	5	8	46	0	0	1	3	9	0	5	2	7	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_188	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	28	2	1	4	7	1	13	0	8	2	0	2	3	0	0	0	1	16	0	0	0	0	0	10	0	0	0	0	15	0	0	2	1	0	0	8	0	4	0	0	0	0	1	0	0	0	0	0	15	12	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_199	0	0	13	0	1	1	0	0	0	1	0	0	0	0	3	24	0	6	1	4	7	0	1	1	0	2	1	25	0	0	0	0	3	0	0	1	0	0	1	2	0	0	0	5	4	10	1	4	1	0	4	0	5	0	0	0	0	2	0	1	3	0	0	3	5	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_192	0	0	17	0	10	0	1	0	0	1	0	0	1	0	0	0	0	0	6	0	0	29	11	0	0	0	0	0	0	0	0	52	0	0	5	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	1	0	1	0	0	0	6	0	3	2	0	22	0	1	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_318	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	4	3	14	1	1	26	0	1	0	3	0	0	0	3	7	0	0	1	0	0	0	1	0	0	0	14	42	0	3	1	0	0	18	0	4	0	0	0	0	3	0	0	0	1	0	6	22	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_1567	0	0	1	0	0	1	1	0	1	2	0	0	1	0	0	2	0	0	0	3	4	1	0	0	1	2	0	0	0	22	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	5	0	2	0	3	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_371	0	0	4	1	0	0	0	1	0	2	0	0	3	0	2	0	0	0	0	4	4	1	0	0	1	1	0	0	0	24	0	0	0	0	2	0	0	0	0	0	1	1	2	0	0	16	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_131	0	0	1	0	0	0	0	0	0	93	0	0	0	0	0	0	1	0	0	2	1	0	91	0	27	1	0	9	0	0	0	1	0	0	0	7	0	0	0	25	0	0	0	0	1	0	23	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	12	0	Bacteria;Firmicutes;;;;;
OTU_203	0	0	0	5	0	10	0	0	0	13	0	0	0	0	0	0	3	4	10	1	5	3	12	37	16	0	0	5	0	0	0	2	19	2	0	6	0	0	35	17	0	0	0	5	14	11	0	0	0	0	0	0	9	0	0	0	0	53	0	0	1	0	0	44	0	Bacteria;Proteobacteria;Deltaproteobacteria;;;;
OTU_175	0	0	0	1	0	1	0	0	0	17	1	0	1	1	0	32	0	5	0	17	7	0	1	1	8	6	0	4	0	9	0	3	2	1	4	0	0	0	1	0	0	0	14	17	0	0	0	9	0	3	28	1	10	0	1	0	1	1	6	8	0	2	0	4	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;
OTU_255	0	0	0	1	8	8	3	3	8	0	0	0	0	2	0	0	0	1	0	0	1	0	5	0	0	0	0	3	0	0	0	0	0	0	0	1	5	6	7	6	12	8	0	0	17	0	0	15	113	4	0	0	0	3	0	4	14	3	1	0	2	1	0	1	4	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum;
OTU_130	0	0	0	0	73	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	5	0	2	89	64	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
OTU_144	0	0	0	0	13	1	2	0	0	0	47	17	46	0	2	38	0	0	0	0	0	0	2	4	0	3	2	0	0	0	4	0	0	0	32	0	1	1	0	0	4	0	2	0	0	0	11	5	0	0	0	2	0	0	7	2	2	0	2	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_107	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	464	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_256	0	0	0	0	0	0	7	0	0	3	0	0	0	1	3	0	0	0	1	0	1	7	0	3	0	1	0	3	4	2	1	2	3	1	6	0	0	1	1	1	0	0	2	3	2	0	1	0	0	1	0	1	0	0	6	0	0	0	0	1	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
OTU_351	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;
OTU_289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae 2;Oceanobacillus;
